BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Status
0,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0.0,0.0,23.0,0.0,24.0,38.740801417,Good
0,25300,51261.0,87025.0,DebtCon,Mgr,4.0,0.0,0.0,21.0,2.0,25.0,31.658786411,Good
0,25300,56393.0,86612.0,DebtCon,Mgr,6.0,0.0,0.0,22.0,1.0,25.0,33.193875534,Good
0,25300,46780.0,62536.0,DebtCon,Office,18.0,0.0,0.0,16.0,0.0,22.0,30.746724366,Good
0,25300,62540.0,101165.0,DebtCon,ProfExe,0.0,0.0,0.0,16.0,0.0,25.0,35.200864505,Good
1,25400,136322.0,66504.0,DebtCon,ProfExe,2.0,0.0,5.0,25.0,1.0,27.0,16.644674498,Default
0,25400,76194.0,98188.0,DebtCon,Mgr,0.0,0.0,0.6,20.0,5.0,23.0,42.138106434,Good
0,25400,61907.0,87133.0,DebtCon,Office,0.0,0.0,1.0,7.0,0.0,22.0,34.36469831,Good
0,25400,82553.0,107422.0,DebtCon,Mgr,9.0,1.0,0.0,25.0,2.0,29.0,32.72167844,Good
1,25400,83943.0,129189.0,DebtCon,Mgr,9.0,1.0,1.0,0.0,1.6,41.0,42.93355731,Default
0,25400,138132.0,200447.0,HomeImp,ProfExe,27.0,0.0,0.0,29.0,0.0,19.0,37.820054519,Good
0,25400,69035.0,108365.0,DebtCon,ProfExe,13.0,0.0,0.0,23.0,1.0,33.0,39.543341495,Good
0,25500,135728.0,178942.0,DebtCon,Mgr,0.0,0.2,2.6,11.0,0.8,38.0,32.425629947,Good
0,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,27.0,0.0,35.0,37.575821975,Good
0,25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,10.0,0.0,19.0,26.484886371,Good
0,25500,79593.0,113063.0,DebtCon,ProfExe,9.0,0.0,0.0,11.0,0.0,19.0,28.040793179,Good
0,25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,26.0,1.0,31.0,34.357866,Good
0,25500,84267.0,117833.0,DebtCon,ProfExe,12.0,0.0,1.0,10.0,0.0,18.0,27.47115778,Good
0,25500,159306.0,200447.0,HomeImp,Self,5.0,0.0,0.0,20.0,3.0,42.0,39.048427763,Good
0,25500,63717.0,121708.0,DebtCon,Mgr,8.0,1.0,0.0,13.0,0.0,27.0,33.159940628,Good
0,25500,73083.0,126995.0,DebtCon,Office,1.0,0.0,0.0,24.0,1.0,24.0,37.316207652,Good
0,25600,159306.0,200447.0,HomeImp,Self,4.0,1.0,0.0,22.0,2.0,42.0,37.379974648,Good
0,25600,78441.0,128814.0,DebtCon,Office,2.0,0.0,0.0,26.0,1.0,24.0,38.738649619,Good
0,25600,159306.0,200447.0,HomeImp,Self,5.0,1.0,0.0,20.0,2.0,42.0,38.973539329,Good
0,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,9.0,3.0,27.0,35.3179887314,Good
0,25600,76383.0,103544.0,DebtCon,Mgr,0.0,0.0,0.4,19.0,5.0,24.0,42.93996933,Good
1,25600,105480.0,126389.0,DebtCon,Mgr,25.0,0.0,2.0,26.0,2.0,35.0,36.763824165,Default
0,25600,144616.0,200447.0,HomeImp,ProfExe,7.0,0.0,0.0,17.0,0.0,27.0,39.002928326,Good
0,25600,77123.0,103014.0,DebtCon,Mgr,1.0,0.0,0.4,19.0,3.0,24.0,43.671281432,Good
0,25600,140649.0,200447.0,HomeImp,ProfExe,4.0,0.0,0.0,16.0,0.0,29.0,40.033218625,Good
0,25600,139746.0,200447.0,HomeImp,ProfExe,6.0,0.0,0.0,15.0,1.0,28.0,38.368890383,Good
0,25700,94295.0,143788.0,DebtCon,Mgr,23.0,0.0,0.0,18.0,0.0,13.0,42.358128042,Good
0,25700,83733.0,116386.0,DebtCon,Office,8.0,0.0,1.0,33.0,0.0,42.0,41.869893336,Good
0,25700,103598.0,144594.0,DebtCon,Mgr,19.0,0.0,0.0,18.0,0.0,13.0,41.135649383,Good
0,25800,140785.0,200447.0,HomeImp,ProfExe,3.0,0.0,0.0,15.0,0.0,28.0,39.745002842,Good
0,25800,70804.0,106892.0,DebtCon,ProfExe,12.0,0.0,0.0,24.0,1.0,33.0,40.772283258,Good
0,25800,82058.0,116330.0,DebtCon,ProfExe,11.0,0.0,1.0,11.0,0.0,18.0,27.98945739,Good
0,25800,112388.0,180313.0,DebtCon,Sales,16.0,0.0,0.0,25.0,0.0,31.0,33.241096011,Good
0,25900,118965.0,154728.0,DebtCon,ProfExe,8.0,0.0,0.0,8.0,3.0,26.0,32.598401872,Good
0,25900,108319.0,135884.0,DebtCon,Mgr,8.0,1.0,0.0,16.0,5.0,18.0,40.504855047,Good
0,25900,145700.0,200447.0,HomeImp,ProfExe,6.0,0.0,0.0,15.0,1.0,27.0,38.48048457,Good
0,25900,80663.0,122372.0,DebtCon,ProfExe,10.0,0.0,1.0,11.0,0.0,18.0,26.573930791,Good
0,25900,152071.0,185893.0,HomeImp,Self,0.0,0.0,0.0,15.0,0.0,16.0,40.642278896,Good
0,25900,56784.0,91401.0,DebtCon,Office,2.0,0.0,1.0,8.0,0.0,23.0,34.098931734,Good
0,25900,58693.0,86469.0,DebtCon,Office,1.0,0.0,1.0,8.0,0.0,23.0,32.127562739,Good
0,25900,61064.0,94714.0,DebtCon,Office,2.0,0.0,0.0,8.0,0.0,23.0,34.565944252,Good
0,26000,159306.0,200447.0,HomeImp,Self,5.0,1.0,0.0,20.0,2.0,42.0,35.457658789,Good
0,26000,107291.0,137426.0,DebtCon,Mgr,9.0,2.0,0.0,16.0,4.0,18.0,40.767401412,Good
0,26000,159306.0,200447.0,HomeImp,ProfExe,6.0,0.6,4.0,34.0,2.2,42.0,33.239355484,Good
0,26000,75034.0,100852.0,DebtCon,Office,10.0,0.0,0.0,13.0,0.0,20.0,36.356309397,Good
1,26000,79714.0,54051.0,DebtCon,ProfExe,1.0,0.0,4.0,10.0,0.0,23.0,20.227148458600002,Default
0,26000,119553.0,158687.0,DebtCon,Mgr,5.0,0.0,0.0,24.0,0.0,24.0,36.977518905,Good
0,26000,81764.0,118388.0,DebtCon,ProfExe,9.0,0.0,0.0,11.0,0.0,18.0,28.154134662,Good
0,26000,47067.0,63292.0,DebtCon,Office,17.0,0.0,0.0,15.0,2.0,21.0,33.673146444,Good
0,26100,75164.0,108483.0,DebtCon,Mgr,7.0,0.0,0.0,25.0,2.0,28.0,30.071402046,Good
0,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,25.0,1.0,31.0,33.193949357,Good
0,26100,80176.0,113247.0,DebtCon,Mgr,9.0,0.0,1.0,25.0,1.0,29.0,33.19212531,Good
0,26100,64831.0,120470.0,DebtCon,Mgr,7.0,0.0,0.0,13.0,0.0,27.0,34.130003661,Good
1,26100,73525.0,61945.0,DebtCon,Office,3.0,1.0,0.0,9.0,0.0,6.0,22.508172514,Default
0,26200,105096.0,136580.0,DebtCon,Mgr,9.0,2.0,0.0,15.0,4.0,17.0,39.187361612,Good
0,26200,141109.0,200447.0,HomeImp,ProfExe,28.0,0.0,0.0,29.0,1.0,18.0,38.113555937,Good
0,26200,72648.0,123582.0,DebtCon,Office,0.0,1.0,0.0,28.0,0.0,23.0,37.545837379,Good
0,26200,100931.0,132627.0,DebtCon,Office,11.0,0.0,1.0,14.0,0.0,28.0,41.089569186,Good
0,26300,87291.0,122531.0,DebtCon,ProfExe,10.0,0.0,1.0,11.0,0.0,18.0,27.837509605,Good
0,26300,94337.0,123054.0,DebtCon,ProfExe,0.0,1.0,0.0,17.0,2.0,38.0,35.725852186,Good
0,26300,147600.0,184207.0,DebtCon,ProfExe,5.0,0.0,0.0,26.0,0.0,35.0,38.235086271,Good
0,26300,118304.0,177819.0,DebtCon,Sales,17.0,0.0,0.0,25.0,1.0,30.0,34.368269329,Good
0,26300,114956.0,147793.0,DebtCon,Office,3.0,0.2,1.0,25.0,2.0,35.0,43.807293163,Good
0,26300,78851.0,109090.0,DebtCon,Office,8.0,0.0,0.0,34.0,0.0,42.0,42.341626392,Good
0,26300,94916.0,127526.0,DebtCon,ProfExe,0.0,0.0,0.0,16.0,2.0,37.0,36.018495649,Good
0,26400,43781.0,66030.0,DebtCon,Office,17.0,0.0,0.0,15.0,2.0,21.0,31.489905776,Good
0,26400,79163.0,123792.0,DebtCon,Office,0.0,0.0,0.0,26.0,0.0,24.0,38.109978597,Good
0,26400,73679.0,98614.0,DebtCon,Office,10.0,0.0,0.0,13.0,0.0,20.0,38.159622791,Good
0,26400,130672.0,200447.0,DebtCon,ProfExe,10.0,0.0,0.0,18.0,3.0,26.0,20.269918789,Good
0,26400,128413.0,200447.0,DebtCon,ProfExe,9.0,0.0,0.0,19.0,3.0,26.0,17.872195182,Good
0,26400,122105.0,165000.0,DebtCon,Mgr,1.0,0.0,0.0,20.0,2.0,24.0,33.38607210440001,Good
0,26400,153853.0,188760.0,HomeImp,Self,2.0,0.0,0.0,14.0,0.0,17.0,43.35819405,Good
0,26400,159306.0,200447.0,HomeImp,Self,7.0,1.0,0.0,21.0,3.0,42.0,37.652919106,Good
0,26400,134642.0,182719.0,DebtCon,Mgr,0.0,0.4,1.6,10.0,1.0,39.0,32.698800459,Good
0,26400,44333.0,68945.0,DebtCon,Office,18.0,0.0,0.0,14.0,2.0,21.0,32.349412052,Good
0,26400,159306.0,200447.0,HomeImp,ProfExe,6.0,0.6,5.0,34.0,2.2,42.0,33.714239099,Good
0,26500,145393.0,187324.0,HomeImp,Self,3.0,0.0,0.0,16.0,1.0,16.0,40.854864993,Good
0,26500,159306.0,200447.0,HomeImp,Self,6.0,0.0,0.0,19.0,1.0,42.0,37.740918996,Good
0,26500,112059.0,179599.0,DebtCon,Sales,15.0,0.0,0.0,26.0,0.0,30.0,36.359104168,Good
0,26500,77198.0,131090.0,DebtCon,Office,0.0,0.0,0.0,26.0,0.0,24.0,37.830163787,Good
0,26500,34678.0,68000.0,DebtCon,Mgr,14.0,1.0,0.0,7.0,5.0,16.0,28.127630153000002,Good
1,26500,82859.0,75350.0,HomeImp,Office,0.0,2.0,0.0,15.0,0.0,22.0,28.597999554800005,Default
0,26500,64334.0,122693.0,DebtCon,Mgr,9.0,0.0,0.0,13.0,0.0,27.0,32.200811209,Good
1,26600,62895.0,103000.0,DebtCon,Self,1.0,0.0,5.0,16.0,2.0,34.0,25.9880338532,Default
0,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,16.0,2.0,37.0,35.270113219,Good
0,26600,140561.0,200447.0,HomeImp,ProfExe,5.0,0.0,0.0,16.0,1.0,27.0,36.878389116,Good
1,26600,84843.0,115850.0,DebtCon,Sales,2.0,0.0,0.0,11.0,2.0,37.0,42.571889924,Default
0,26600,128238.0,165316.0,DebtCon,Mgr,1.0,0.0,0.0,20.0,2.0,23.0,36.939319169,Good
0,26600,122501.0,153280.0,DebtCon,Mgr,2.0,0.0,0.0,24.0,0.0,25.0,38.129711796,Good
0,26700,146193.0,185200.0,DebtCon,ProfExe,11.0,0.0,0.0,13.0,0.0,36.0,39.210272093,Good
0,26700,40785.0,75601.0,DebtCon,Mgr,14.0,1.0,0.0,8.0,5.0,15.0,34.154228193,Good
0,26700,73468.0,108774.0,DebtCon,ProfExe,11.0,0.0,0.0,24.0,1.0,32.0,39.042204499,Good
0,26700,65458.0,120179.0,DebtCon,Mgr,8.0,0.0,0.0,14.0,0.0,27.0,35.095519931,Good
0,26700,81968.0,114647.0,DebtCon,ProfExe,10.0,0.0,1.0,11.0,0.0,19.0,27.056726972,Good
0,26700,159306.0,200447.0,DebtCon,ProfExe,0.0,0.0,0.0,24.0,1.0,32.0,41.741201045,Good
0,26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,19.0,1.0,24.0,34.117532893,Good
0,26800,149729.0,183027.0,DebtCon,ProfExe,7.0,0.0,0.0,28.0,0.0,34.0,37.000883221,Good
0,26800,145772.0,193135.0,DebtCon,ProfExe,12.0,0.0,0.0,12.0,0.0,36.0,40.904321038,Good
0,26800,96895.0,144482.0,DebtCon,Mgr,23.0,0.0,0.0,17.0,0.0,13.0,40.162160653,Good
0,26800,148471.0,183284.0,DebtCon,ProfExe,4.0,0.0,0.0,27.0,0.0,35.0,37.272271308,Good
1,26800,89146.0,128923.0,DebtCon,Mgr,7.0,2.0,1.0,10.0,5.0,16.0,14.345367488000003,Default
0,26800,124199.0,166404.0,DebtCon,Mgr,1.0,0.0,0.0,20.0,2.0,23.0,34.509656884,Good
0,26800,46236.0,62711.0,DebtCon,Office,17.0,0.0,0.0,15.0,1.0,22.0,33.059933638,Good
0,26800,35485.0,74949.0,DebtCon,Mgr,14.0,0.0,0.0,7.0,5.0,15.0,36.191458547,Good
0,26800,145745.0,200447.0,HomeImp,ProfExe,6.0,0.0,0.0,15.0,1.0,27.0,39.848391232,Good
0,26800,159306.0,200447.0,HomeImp,ProfExe,5.0,0.8,4.0,34.0,2.4,42.0,31.181661193,Good
1,26800,138216.0,170052.0,DebtCon,ProfExe,10.0,0.0,0.0,17.0,1.0,29.0,53.79780451199999,Default
0,26900,74982.0,126972.0,DebtCon,Office,0.0,0.0,0.0,26.0,0.0,23.0,38.325989849,Good
0,26900,69446.0,104590.0,DebtCon,ProfExe,11.0,0.0,0.0,24.0,1.0,32.0,41.499060427,Good
0,26900,57414.0,92916.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,22.0,34.396301781,Good
0,26900,115638.0,145440.0,DebtCon,Office,4.0,0.0,0.4,25.0,2.0,36.0,43.908645333,Good
1,26900,69000.0,106500.0,DebtCon,Sales,1.0,0.0,1.0,10.0,2.0,19.0,32.260311738400006,Default
0,26900,98324.0,129210.0,DebtCon,ProfExe,0.0,1.0,0.0,15.0,3.0,38.0,34.650649126,Good
0,26900,54071.0,85557.0,DebtCon,Office,0.0,0.0,2.0,8.0,0.0,22.0,34.597191903,Good
0,26900,113724.0,151969.0,DebtCon,Office,4.0,0.0,0.4,25.0,1.0,36.0,42.397248986,Good
0,26900,72848.0,101736.0,DebtCon,Office,10.0,0.0,0.0,11.0,0.0,21.0,36.369027462,Good
0,26900,159306.0,200447.0,HomeImp,ProfExe,8.0,0.4,5.0,34.0,1.8,42.0,30.55300542,Good
0,27000,144901.0,178093.0,DebtCon,ProfExe,7.0,0.0,0.0,28.0,0.0,34.0,40.566551898,Good
0,27000,45482.0,77000.0,DebtCon,Office,1.0,0.0,0.0,14.0,3.0,19.0,27.39092134,Good
0,27100,140305.0,200447.0,HomeImp,ProfExe,27.0,0.0,0.0,29.0,2.0,18.0,37.420847161,Good
0,27100,44095.0,77587.0,DebtCon,Mgr,14.0,1.0,0.0,8.0,5.0,15.0,33.535547201,Good
0,27100,118200.0,159739.0,DebtCon,ProfExe,6.0,0.0,1.0,10.0,3.0,27.0,34.206008445,Good
0,27200,70730.0,93752.0,DebtCon,Office,8.0,0.0,0.0,14.0,0.0,20.0,36.170905486,Good
0,27200,83894.0,121302.0,DebtCon,ProfExe,6.0,0.0,1.0,10.0,0.0,18.0,29.732489312,Good
0,27200,110470.0,180982.0,DebtCon,Sales,17.0,0.0,0.0,25.0,1.0,30.0,34.766949696,Good
0,27200,101680.0,134864.0,DebtCon,Office,10.0,0.0,1.0,13.0,0.0,29.0,40.880494666,Good
0,27200,97541.0,126368.0,DebtCon,ProfExe,0.0,1.0,0.0,16.0,3.0,38.0,34.81068944,Good
1,27200,61118.0,35184.0,DebtCon,Sales,10.0,4.0,2.0,11.0,5.0,23.0,45.25528966,Default
0,27300,66878.0,93656.0,DebtCon,Office,11.0,0.0,0.0,13.0,0.0,20.0,39.085006344,Good
0,27300,97373.0,126102.0,DebtCon,Office,10.0,0.0,1.0,12.0,0.0,28.0,39.173553951,Good
0,27300,53223.0,86696.0,DebtCon,Office,0.0,0.0,0.0,8.0,0.0,22.0,34.517790505,Good
0,27300,135823.0,185416.0,DebtCon,Mgr,1.0,0.4,2.6,11.0,1.8,38.0,32.794976443,Good
1,27300,106221.0,137727.0,DebtCon,Self,3.0,0.0,0.0,25.0,3.0,42.0,32.560359399,Default
0,27300,37636.0,73328.0,DebtCon,Mgr,12.0,0.0,0.0,7.0,5.0,16.0,34.268228014,Good
0,27300,127260.0,200447.0,DebtCon,ProfExe,9.0,0.0,0.0,20.0,3.0,26.0,21.241194773,Good
0,27300,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,27.0,0.0,35.0,39.159553757,Good
0,27300,65944.0,116708.0,DebtCon,Mgr,11.0,0.0,0.0,15.0,0.0,26.0,33.747826295,Good
0,27300,140773.0,188414.0,DebtCon,ProfExe,12.0,0.0,0.0,12.0,0.0,37.0,41.482803685,Good
0,27400,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,18.0,0.0,12.0,39.110297625,Good
1,27400,113364.0,146520.0,HomeImp,Office,16.0,1.0,1.0,24.0,2.0,13.0,34.627659402,Default
0,27400,62106.0,121625.0,DebtCon,Mgr,7.0,1.0,0.0,13.0,0.0,27.0,33.373813672,Good
1,27400,23939.0,56874.0,DebtCon,Office,3.0,0.0,1.0,16.0,0.0,11.0,34.501975688200005,Default
0,27400,46575.0,85263.0,DebtCon,Office,1.0,0.0,0.0,13.0,2.0,19.0,39.489317202,Good
0,27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,16.0,0.0,13.0,41.644172047,Good
0,27400,41370.0,70528.0,DebtCon,Office,18.0,0.0,0.0,15.0,1.0,21.0,33.495088701,Good
0,27500,97679.0,149877.0,DebtCon,Mgr,23.0,0.0,0.0,16.0,0.0,12.0,39.415166848,Good
0,27500,145774.0,200447.0,HomeImp,ProfExe,4.0,0.0,0.0,16.0,0.0,27.0,38.001192233,Good
0,27500,132000.0,179000.0,DebtCon,ProfExe,1.0,1.0,0.0,19.0,2.0,19.0,39.618131617,Good
1,27500,137900.0,184000.0,DebtCon,Office,10.0,0.0,0.0,17.0,0.0,0.0,31.927344802599997,Default
0,27500,150666.0,192346.0,HomeImp,Self,3.0,0.0,0.0,15.0,0.0,17.0,39.978650331,Good
0,27500,131269.0,200447.0,DebtCon,ProfExe,10.0,0.0,0.0,20.0,2.0,26.0,18.735147443,Good
0,27600,73846.0,100216.0,DebtCon,ProfExe,12.0,0.0,0.0,24.0,1.0,33.0,38.191251339,Good
0,27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,8.0,0.0,23.0,33.820934036,Good
0,27600,121592.0,153432.0,DebtCon,Mgr,2.0,0.0,0.0,25.0,0.0,24.0,40.015316476,Good
0,27600,103898.0,130784.0,DebtCon,Office,11.0,0.0,0.0,12.0,0.0,29.0,42.009813582,Good
0,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0.0,0.0,20.0,2.0,24.0,35.271867032,Good
0,27600,150120.0,191972.0,HomeImp,Self,3.0,0.0,0.0,15.0,1.0,16.0,41.807428045,Good
0,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,8.0,0.0,23.0,34.760575409,Good
0,27600,64595.0,117581.0,DebtCon,Mgr,10.0,0.0,0.0,14.0,0.0,27.0,34.998727775,Good
0,27600,124139.0,157940.0,DebtCon,Mgr,4.0,0.0,0.0,24.0,0.0,24.0,38.22673698,Good
0,27600,123121.0,157337.0,DebtCon,Mgr,2.0,0.0,0.0,24.0,0.0,24.0,36.948273863,Good
0,27600,72468.0,106906.0,DebtCon,ProfExe,12.0,0.0,0.0,24.0,1.0,32.0,38.984013009,Good
0,27600,112753.0,155166.0,DebtCon,ProfExe,6.0,0.0,0.0,10.0,3.0,26.0,32.088681352,Good
0,27600,129311.0,188143.0,DebtCon,Mgr,1.0,0.2,0.4,10.0,1.0,39.0,30.474173738,Good
1,27700,97834.0,132396.0,HomeImp,ProfExe,18.0,0.0,2.0,25.0,2.0,26.0,14.345367488000003,Default
0,27700,73148.0,101462.0,DebtCon,ProfExe,10.0,0.0,0.0,22.0,0.0,33.0,40.475793354,Good
0,27700,77886.0,114494.0,DebtCon,ProfExe,9.0,0.0,0.0,10.0,0.0,18.0,28.344078391,Good
0,27700,54541.0,78832.0,DebtCon,Office,0.0,0.0,0.0,16.0,2.0,19.0,39.614334977,Good
0,27700,149169.0,183234.0,DebtCon,ProfExe,8.0,0.0,0.0,26.0,0.0,35.0,37.636682724,Good
1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,18.0,0.0,42.0,23.2726740502,Default
1,27700,83300.0,29376.0,HomeImp,Mgr,20.0,1.0,4.0,21.0,1.0,19.0,38.185064051,Default
0,27700,76055.0,126560.0,DebtCon,Office,0.0,0.0,0.0,26.0,1.0,23.0,38.983558116,Good
0,27700,120070.0,153652.0,DebtCon,Office,4.0,0.0,0.4,25.0,2.0,35.0,43.920191228,Good
0,27700,141930.0,182516.0,DebtCon,ProfExe,0.0,0.0,0.0,20.0,2.0,19.0,41.958813501,Good
0,27700,35132.0,71456.0,DebtCon,Mgr,13.0,0.0,0.0,7.0,5.0,16.0,35.650730315,Good
0,27700,67446.0,99206.0,DebtCon,ProfExe,11.0,0.0,0.0,24.0,0.0,32.0,38.995164401,Good
0,27800,114417.0,150849.0,DebtCon,Mgr,5.0,0.0,0.0,24.0,0.0,24.0,38.581923865,Good
0,27800,96332.0,123598.0,DebtCon,ProfExe,1.0,0.0,0.0,16.0,2.0,38.0,33.855895472,Good
0,27800,127770.0,169440.0,DebtCon,Mgr,2.0,0.0,0.0,20.0,1.0,24.0,34.844155434,Good
0,27800,142356.0,177328.0,DebtCon,ProfExe,6.0,0.0,0.0,26.0,0.0,35.0,38.595990922,Good
0,27800,159306.0,200447.0,DebtCon,ProfExe,0.0,0.0,0.0,25.0,0.0,32.0,43.520428182,Good
0,27900,55859.0,92179.0,DebtCon,Office,0.0,0.0,1.0,8.0,0.0,23.0,33.09789894,Good
0,27900,73630.0,106757.0,DebtCon,ProfExe,11.0,0.0,0.0,24.0,1.0,32.0,38.266573205,Good
0,27900,137006.0,200447.0,HomeImp,ProfExe,5.0,0.0,0.0,16.0,1.0,28.0,36.906075155,Good
0,27900,66027.0,102745.0,DebtCon,ProfExe,9.0,0.0,0.0,25.0,1.0,32.0,38.250306047,Good
1,27900,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,10.0,5.0,23.0,48.077531472,Default
0,27900,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,14.0,1.0,16.0,40.135531359,Good
0,27900,142346.0,185057.0,DebtCon,ProfExe,9.0,0.0,1.0,13.0,0.0,36.0,39.397042716,Good
0,27900,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,14.0,2.0,18.0,40.620884753,Good
0,27900,113843.0,156282.0,DebtCon,ProfExe,7.0,0.0,0.0,9.0,2.0,27.0,33.942464847,Good
0,27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,20.0,2.0,19.0,38.606492713,Good
1,27900,90694.0,121543.0,DebtCon,Mgr,5.0,2.0,1.0,9.0,5.0,15.0,14.345367488000003,Default
0,28000,140770.0,200447.0,HomeImp,ProfExe,5.0,0.0,0.0,16.0,0.0,27.0,38.886605965,Good
1,28000,86600.0,127000.0,DebtCon,ProfExe,6.0,0.0,4.0,20.0,5.0,35.0,31.374041353400003,Default
1,28000,28042.0,63500.0,DebtCon,ProfExe,14.0,2.0,4.0,10.0,4.0,28.0,25.787591203599998,Default
0,28000,96015.0,127551.0,DebtCon,ProfExe,0.0,1.0,0.0,16.0,3.0,37.0,34.871643115,Good
0,28100,135991.0,183598.0,DebtCon,Mgr,0.0,0.4,2.6,11.0,1.6,38.0,31.085617659,Good
0,28100,96160.0,128767.0,DebtCon,Office,10.0,0.0,1.0,13.0,0.0,29.0,41.117944577,Good
0,28100,86778.0,110851.0,DebtCon,Office,9.0,0.0,0.0,33.0,0.0,42.0,41.04058878,Good
1,28100,61000.0,99000.0,DebtCon,Mgr,7.0,0.0,1.0,11.0,1.0,31.0,32.2562150632,Default
1,28100,72100.0,112000.0,DebtCon,ProfExe,20.0,4.0,1.0,10.0,1.0,42.0,33.462481077199996,Default
0,28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,10.0,2.0,26.0,33.091681472,Good
0,28200,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,25.0,0.0,23.0,36.390473606,Good
0,28200,44363.0,72966.0,DebtCon,Mgr,16.0,1.0,0.0,7.0,5.0,16.0,34.980525368,Good
0,28200,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,9.0,2.0,26.0,34.537342291,Good
0,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,15.0,2.0,22.0,32.477167031,Good
0,28200,159306.0,200447.0,DebtCon,ProfExe,0.0,0.0,0.0,26.0,0.0,33.0,42.435284999,Good
0,28200,76820.0,117181.0,DebtCon,Mgr,9.0,0.0,0.0,14.0,0.0,26.0,31.601436148,Good
0,28200,148455.0,191419.0,HomeImp,Self,1.0,0.0,0.0,16.0,0.0,17.0,39.563303075,Good
0,28200,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,12.0,0.0,28.0,38.679207625,Good
0,28200,148772.0,186023.0,HomeImp,Self,3.0,0.0,0.0,17.0,1.0,17.0,43.304658069,Good
0,28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,20.0,1.0,23.0,33.394853996,Good
0,28300,105000.0,147000.0,DebtCon,ProfExe,11.0,0.0,0.0,14.0,1.0,17.0,38.9386403974,Good
0,28300,68959.0,102048.0,DebtCon,ProfExe,12.0,0.0,0.0,23.0,1.0,32.0,39.932750126,Good
0,28300,130028.0,178918.0,DebtCon,Mgr,2.0,0.2,0.4,9.0,1.6,39.0,33.440161627,Good
0,28300,137159.0,186153.0,DebtCon,Mgr,0.0,0.2,2.6,9.0,1.8,38.0,29.874731494,Good
0,28300,145931.0,200447.0,HomeImp,ProfExe,27.0,0.0,0.0,30.0,0.0,19.0,38.268469992,Good
1,28300,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,24.0,1.0,27.0,14.345367488000003,Default
0,28400,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,12.0,0.0,20.0,37.820678455,Good
0,28400,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,15.0,2.0,21.0,33.76903515,Good
0,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,14.0,1.0,16.0,41.543254137,Good
0,28400,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,25.0,1.0,31.0,36.289002598,Good
0,28400,159306.0,200447.0,DebtCon,ProfExe,1.0,0.0,0.0,25.0,1.0,32.0,42.336226896,Good
0,28400,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,8.0,5.0,16.0,34.763993775,Good
0,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,14.0,0.0,29.0,42.324924696,Good
0,28500,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,32.0,0.0,42.0,41.342010942,Good
0,28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,9.0,5.0,16.0,35.671505075,Good
0,28500,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,11.0,0.0,29.0,39.072589176,Good
0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,0.2,2.6,10.0,1.8,39.0,32.87512565,Good
0,28600,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,11.0,0.0,28.0,42.080016037,Good
0,28600,136546.0,185507.0,DebtCon,ProfExe,0.0,0.0,0.0,18.0,3.0,19.0,40.516801315,Good
