BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Status
0,23700,138632.0,186585.0,DebtCon,ProfExe,20.0,0.0,0.0,225.9,0.0,24.0,42.77,Good
0,23700,144373.0,180927.0,DebtCon,ProfExe,5.0,0.0,0.4494423791821561,175.82,5.0,42.5,40.32,Good
0,23700,62949.0,99295.0,HomeImp,Office,15.0,0.0,0.0,145.36,0.0,14.0,36.03,Good
1,23700,76000.0,106000.0,DebtCon,Sales,2.6,1.0,0.0,138.97,2.0,38.0,34.82,Default
0,23700,87141.0,140428.0,DebtCon,ProfExe,22.0,1.0,0.0,169.28,1.0,25.0,40.98,Good
0,23700,58068.0,97948.0,DebtCon,Office,1.0,0.0,0.0,160.06,1.0,21.0,34.36,Good
0,23800,65019.0,71798.0,HomeImp,Office,6.0,0.0,0.0,119.71,2.0,5.0,19.62,Good
0,23800,76390.0,110315.0,DebtCon,Mgr,7.0,0.0,0.0,275.96,2.0,29.0,29.71,Good
1,23800,19612.0,77300.0,DebtCon,ProfExe,15.0,0.0,6.0,173.47,0.0,19.0,34.82,Default
0,23800,159306.0,200447.375,DebtCon,ProfExe,2.0,0.0,0.0,307.57,1.0,27.0,36.69,Good
0,23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0.0,0.0,161.26,1.0,23.0,32.72,Good
0,23900,159306.0,200447.375,HomeImp,Self,7.0,0.0,0.0,252.07,1.0,42.5,38.07,Good
0,23900,90475.0,136094.0,DebtCon,ProfExe,7.0,0.0,1.0,207.78,0.0,21.0,30.55,Good
0,23900,70694.0,95718.0,HomeImp,Office,11.0,0.0,0.0,138.17,0.0,13.0,38.56,Good
0,23900,95060.0,134567.0,DebtCon,ProfExe,7.0,0.0,0.0,194.25,0.0,20.0,27.16,Good
0,23900,90244.0,120751.0,DebtCon,Self,3.0,0.0,0.0,194.99,1.0,26.0,35.41,Good
0,23900,140328.0,183533.0,HomeImp,Mgr,8.0,0.0,0.0,322.79,0.0,17.0,45.41,Good
0,23900,87884.0,116559.0,DebtCon,Mgr,23.0,0.0,0.0,314.39,0.0,42.0,37.99,Good
0,24000,96072.0,122441.0,HomeImp,Mgr,10.0,0.0,0.0,127.74,1.0,24.0,33.61,Good
0,24000,31243.0,50602.0,HomeImp,Self,3.0,1.0,0.4494423791821561,135.2,1.0,11.0,25.36,Good
0,24000,144975.0,180539.0,DebtCon,ProfExe,6.0,0.0,0.4494423791821561,193.12,5.0,42.5,39.59,Good
1,24000,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.51,5.0,23.0,53.79,Default
0,24000,137000.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,189.7,1.0,28.0,34.82,Good
0,24000,114196.0,150000.0,DebtCon,Mgr,4.0,0.0,0.0,289.13,0.0,25.0,34.82,Good
1,24000,35000.0,89235.5,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,34.82,Default
1,24000,136000.0,89235.5,DebtCon,ProfExe,3.0,1.0,6.0,303.29,1.0,27.0,34.82,Default
0,24000,159306.0,200447.375,HomeImp,Self,7.0,0.0,0.0,243.73,3.0,42.5,35.87,Good
0,24000,111488.0,163796.0,DebtCon,Mgr,15.0,0.0,0.0,185.8,0.0,25.0,32.23,Good
1,24100,159306.0,200447.375,HomeImp,Self,2.0,0.0,0.4494423791821561,173.47,1.0,20.0,31.56,Default
0,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.77,0.0,19.0,34.82,Good
1,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,34.82,Default
0,24100,159306.0,200447.375,DebtCon,ProfExe,2.0,0.0,0.0,317.69,0.0,26.0,37.78,Good
0,24100,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.64,0.0,25.0,34.54,Good
0,24200,91491.0,141827.0,DebtCon,ProfExe,21.0,1.0,0.0,163.17,0.0,25.0,42.06,Good
0,24200,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.05,1.0,24.0,30.48,Good
0,24200,159306.0,200447.375,HomeImp,Self,6.0,1.0,0.0,243.0,3.0,42.5,36.58,Good
1,24200,121000.0,162900.0,DebtCon,Self,13.0,1.0,1.0,151.93,1.0,35.0,34.82,Default
1,24200,39808.0,89235.5,DebtCon,Self,3.0,1.0,0.0,184.73,0.0,16.0,51.63,Default
0,24200,90626.0,116601.0,DebtCon,Self,2.0,0.0,0.0,226.12,1.0,27.0,34.5,Good
0,24200,104005.0,158224.0,DebtCon,Mgr,14.0,0.0,0.0,175.62,0.0,25.0,33.99,Good
0,24300,142000.0,175000.0,DebtCon,ProfExe,6.0,0.0,0.0,323.67,0.0,35.0,34.82,Good
0,24300,70912.0,98353.0,DebtCon,ProfExe,9.0,1.0,0.0,126.24,3.0,26.0,36.37,Good
0,24300,93520.0,137241.0,DebtCon,ProfExe,7.0,0.0,0.0,199.76,0.0,20.0,27.47,Good
0,24300,110442.0,138581.0,DebtCon,Mgr,9.0,2.0,0.0,175.15,4.0,17.0,40.35,Good
0,24300,159306.0,200447.375,HomeImp,Self,6.0,0.0,0.0,243.08,2.0,42.5,36.91,Good
0,24300,55579.0,98320.0,DebtCon,ProfExe,1.0,0.0,0.0,187.02,0.0,26.0,33.47,Good
0,24300,123686.0,153184.0,DebtCon,Mgr,4.0,0.0,0.0,298.28,0.0,25.0,36.34,Good
0,24400,110177.0,145000.0,DebtCon,Office,5.0,0.0,0.4494423791821561,293.24,2.0,36.0,34.82,Good
1,24400,119000.0,144400.0,DebtCon,Mgr,28.0,0.0,2.0,229.3,5.0,36.0,34.82,Default
0,24400,159306.0,200447.375,HomeImp,Self,3.0,1.0,0.0,254.52,2.0,42.5,37.91,Good
0,24400,119111.0,154860.0,DebtCon,Mgr,3.0,0.0,0.0,296.93,0.0,25.0,38.49,Good
0,24400,109253.0,158257.0,DebtCon,Mgr,17.0,0.0,0.0,193.97,0.0,25.0,34.59,Good
0,24400,93411.0,140031.0,HomeImp,ProfExe,6.0,0.0,0.0,177.51,0.0,32.0,31.03,Good
0,24400,91316.0,147837.0,DebtCon,ProfExe,23.0,0.0,0.0,170.06,0.0,24.0,42.67,Good
0,24400,80065.0,118423.0,DebtCon,ProfExe,8.0,0.0,1.0,126.54,0.0,18.0,26.27,Good
0,24400,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.54,0.0,26.0,33.59,Good
0,24400,159306.0,200447.375,HomeImp,ProfExe,6.0,0.0,3.0,406.23,1.0,42.5,31.34,Good
0,24400,112178.0,159638.0,DebtCon,Mgr,17.0,0.0,0.0,197.97,0.0,26.0,33.13,Good
0,24400,95843.0,123377.0,DebtCon,Self,2.0,0.0,0.0,201.98,1.0,26.0,32.9,Good
0,24500,118251.0,158758.0,DebtCon,Mgr,2.0,0.0,0.0,282.65,0.0,24.0,38.84,Good
0,24500,69615.0,94656.0,DebtCon,ProfExe,7.0,0.0,1.0,136.56,3.0,26.0,35.57,Good
0,24500,67336.0,96060.0,DebtCon,ProfExe,8.0,0.0,1.0,142.34,3.0,25.0,35.98,Good
1,24500,95736.0,134000.0,HomeImp,Mgr,1.5,0.0,1.0,122.5,2.0,20.0,34.82,Default
0,24500,52000.0,84915.0,DebtCon,Office,0.4,0.0,1.0,93.17,0.0,23.0,34.82,Good
0,24500,159306.0,200447.375,HomeImp,ProfExe,5.0,0.0,4.0,406.23,1.0,42.5,31.2,Good
0,24500,82756.0,122917.0,DebtCon,ProfExe,11.0,0.0,1.0,108.65,0.0,18.0,26.13,Good
0,24500,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.63,0.0,25.0,37.79,Good
0,24600,113034.0,165176.0,DebtCon,Mgr,15.0,0.0,0.0,194.84,0.0,26.0,32.77,Good
0,24600,83099.0,113245.0,DebtCon,ProfExe,9.0,0.0,1.0,122.75,0.0,19.0,28.13,Good
0,24600,41300.0,61700.0,DebtCon,Office,19.0,0.0,0.0,181.63,2.0,22.0,34.82,Good
1,24600,75636.0,112956.0,DebtCon,ProfExe,1.0,1.0,0.0,318.55,3.0,42.0,34.82,Default
0,24600,159306.0,200447.375,HomeImp,ProfExe,5.0,0.0,4.0,406.23,1.0,42.5,31.46,Good
0,24700,55435.0,89663.0,DebtCon,Mgr,7.0,0.0,0.0,252.62,2.0,26.0,34.74,Good
0,24700,149235.0,178454.0,DebtCon,ProfExe,5.0,0.0,0.0,324.14,0.0,34.0,38.71,Good
0,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,1.0,170.63,1.0,26.0,32.93,Good
0,24700,109377.0,133116.0,DebtCon,Mgr,10.0,1.0,0.0,184.36,5.0,17.0,40.2,Good
0,24700,53925.0,83056.0,DebtCon,Mgr,4.0,0.0,0.0,251.19,2.0,25.0,34.89,Good
0,24700,77022.0,112172.0,DebtCon,Mgr,9.0,0.0,1.0,306.87,2.0,28.0,30.12,Good
0,24800,144410.0,200447.375,HomeImp,ProfExe,3.0,0.0,0.0,195.07,1.0,28.0,38.93,Good
0,24800,109084.0,140355.0,DebtCon,Mgr,11.0,2.0,0.0,183.8,5.0,18.0,40.6,Good
0,24800,98139.0,121696.0,DebtCon,Self,3.0,0.0,0.0,208.52,1.0,27.0,32.64,Good
1,24800,132000.0,165000.0,DebtCon,Mgr,19.0,0.0,0.0,187.67,4.0,35.0,34.82,Default
0,24800,82670.0,106563.0,DebtCon,Mgr,8.0,0.0,0.0,302.98,2.0,28.0,30.96,Good
1,24800,76220.0,102087.0,HomeImp,Mgr,6.0,0.0,1.0,126.64,0.0,32.0,48.57,Default
0,24800,64537.0,93212.0,DebtCon,ProfExe,7.0,1.0,1.0,120.35,4.0,25.0,34.69,Good
0,24900,89530.0,146815.0,DebtCon,ProfExe,19.0,1.0,0.0,164.77,1.0,25.0,39.35,Good
0,24900,92168.0,143484.0,HomeImp,ProfExe,6.0,0.0,0.0,159.58,0.0,31.0,34.15,Good
1,25000,74800.0,105000.0,DebtCon,Mgr,10.0,0.0,5.0,163.3,2.0,42.5,34.82,Default
0,25000,60504.0,93907.0,DebtCon,Office,1.0,0.0,0.0,99.99,0.0,23.0,33.49,Good
0,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1.0,0.0,154.57,0.0,24.0,42.7,Good
0,25000,109000.0,175000.0,DebtCon,Sales,17.0,0.0,0.0,298.33,1.0,31.0,34.82,Good
0,25000,94000.0,125000.0,DebtCon,Office,11.0,0.0,1.0,151.13,0.0,29.0,34.82,Good
0,25000,159306.0,200447.375,DebtCon,ProfExe,0.4,0.0,0.0,305.13,1.0,33.0,34.82,Good
0,25000,136375.0,200447.375,HomeImp,ProfExe,28.0,0.0,0.0,354.1,1.0,19.0,34.82,Good
0,25000,145000.0,185000.0,HomeImp,Self,2.0,0.0,0.0,176.5,1.0,17.0,34.82,Good
0,25000,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,34.82,Good
0,25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73,0.0,42.5,34.82,Good
0,25000,126462.0,200447.375,DebtCon,ProfExe,10.0,0.0,0.0,239.8,3.0,27.0,34.82,Good
0,25000,89000.0,122000.0,DebtCon,ProfExe,0.0,1.0,0.0,193.8,3.0,38.0,34.82,Good
0,25000,140000.0,183600.0,DebtCon,ProfExe,12.6,0.0,1.0,148.13,0.0,37.0,34.82,Good
0,25000,65019.0,113000.0,DebtCon,Mgr,9.0,1.0,0.0,168.4,0.0,27.0,34.82,Good
0,25000,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.07,1.0,33.0,34.82,Good
1,25000,70150.0,89235.5,DebtCon,Office,4.0,2.0,0.4494423791821561,104.53,0.0,7.0,34.82,Default
0,25000,71700.0,122500.0,DebtCon,Office,0.0,0.0,0.0,303.4,1.0,24.0,34.82,Good
0,25000,127491.0,178453.0,DebtCon,Mgr,1.0,0.0,0.4494423791821561,120.4,1.0,39.0,34.82,Good
0,25000,65700.0,93400.0,DebtCon,Office,10.0,0.0,0.0,149.17,0.0,21.0,34.82,Good
1,25000,46451.0,89600.0,DebtCon,Office,10.0,1.0,2.0,95.37,2.0,15.0,34.82,Default
1,25000,71081.0,112500.0,DebtCon,Mgr,3.0,2.0,0.0,87.2,1.0,27.0,34.82,Default
1,25000,110676.0,89235.5,DebtCon,Sales,8.0,2.0,0.0,119.37,0.0,6.0,34.82,Default
1,25000,82000.0,128325.0,DebtCon,Mgr,7.0,0.0,1.0,10.13,1.0,41.0,34.82,Default
1,25000,95000.0,127000.0,HomeImp,ProfExe,15.0,1.0,2.0,296.2,2.0,27.0,34.82,Default
1,25000,105750.0,141000.0,HomeImp,Office,15.0,1.0,2.0,305.37,2.0,14.0,34.82,Default
1,25000,65019.0,72970.0,DebtCon,ProfExe,1.8,4.0,0.0,198.8,0.0,18.0,34.82,Default
1,25000,117500.0,165000.0,DebtCon,ProfExe,17.5,0.0,3.0,239.4,1.0,27.0,34.82,Default
1,25000,65019.0,48700.0,DebtCon,ProfExe,11.0,0.0,3.0,41.57,3.0,6.0,34.82,Default
1,25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,42.5,34.82,Default
1,25000,159306.0,200447.375,DebtCon,ProfExe,13.0,1.0,2.0,148.13,4.0,42.5,34.82,Default
1,25000,59000.0,34000.0,DebtCon,Sales,10.0,4.0,2.0,125.83,5.0,23.0,34.82,Default
1,25000,106282.0,167500.0,HomeImp,ProfExe,14.0,2.0,4.0,198.87,2.0,28.0,34.82,Default
1,25000,132000.0,165000.0,DebtCon,ProfExe,10.0,0.0,0.0,196.83,1.0,29.0,34.82,Default
1,25000,122000.0,151200.0,DebtCon,Office,1.0,1.0,6.0,262.33,3.0,30.0,34.82,Default
1,25000,86000.0,120000.0,DebtCon,Mgr,6.0,2.0,1.0,105.53,5.0,16.0,34.82,Default
1,25000,112000.0,157000.0,DebtCon,Office,5.5,0.0,0.0,63.9,3.0,9.0,34.82,Default
1,25000,75110.0,114208.0,DebtCon,Mgr,3.0,2.0,0.0,83.05,1.0,27.0,45.74,Default
0,25000,135501.0,184613.0,DebtCon,Mgr,0.0,0.0,0.4494423791821561,119.53,1.0,39.0,30.66,Good
0,25000,83624.0,116976.0,DebtCon,ProfExe,9.0,0.0,0.0,129.55,0.0,19.0,29.43,Good
0,25000,72077.0,104294.0,DebtCon,Mgr,1.0,0.0,0.4494423791821561,232.05,4.0,24.0,40.65,Good
0,25100,147622.0,187441.0,HomeImp,Self,3.0,0.0,0.0,170.48,0.0,16.0,41.52,Good
0,25100,77088.0,111568.0,DebtCon,Mgr,7.0,0.0,0.0,288.01,2.0,29.0,32.55,Good
0,25100,46614.0,69750.0,DebtCon,Office,17.0,0.0,0.0,193.25,1.0,22.0,33.72,Good
0,25100,41314.0,71357.0,DebtCon,Office,19.0,0.0,0.0,183.63,1.0,22.0,33.67,Good
0,25100,118559.0,150172.0,DebtCon,Office,4.0,0.0,0.4494423791821561,279.2,1.0,37.0,42.99,Good
0,25100,96627.0,128022.0,DebtCon,ProfExe,1.0,0.0,0.0,197.63,3.0,37.0,35.98,Good
0,25100,66938.0,92544.0,DebtCon,ProfExe,8.0,1.0,1.0,135.67,4.0,26.0,34.57,Good
0,25100,143881.0,200447.375,HomeImp,ProfExe,27.0,0.0,0.0,353.99,1.0,18.0,39.88,Good
0,25200,94712.0,127247.0,DebtCon,Office,8.0,0.0,0.0,166.82,0.0,30.0,39.03,Good
0,25200,55283.0,103324.0,DebtCon,ProfExe,0.0,0.0,0.0,181.45,0.0,26.0,32.92,Good
0,25200,63258.0,100392.0,DebtCon,ProfExe,0.0,0.0,0.0,194.7,0.0,25.0,35.27,Good
0,25200,137054.0,200447.375,HomeImp,ProfExe,4.0,0.0,0.0,188.57,0.0,27.0,39.96,Good
0,25200,75037.0,102227.0,DebtCon,Office,9.0,0.0,0.0,148.73,0.0,21.0,37.24,Good
0,25200,73168.0,93608.0,DebtCon,Office,9.0,0.0,0.0,151.12,0.0,21.0,35.59,Good
0,25200,55823.0,90658.0,DebtCon,Office,0.0,0.0,0.0,85.31,0.0,22.0,35.57,Good
0,25200,69510.0,90781.0,DebtCon,ProfExe,6.0,0.0,1.0,143.83,4.0,25.0,35.33,Good
0,25200,74038.0,114722.0,DebtCon,Mgr,9.0,0.0,1.0,304.0,1.0,28.0,31.36,Good
0,25300,137813.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,187.19,0.0,27.0,38.66,Good
0,25300,139427.0,200447.375,HomeImp,ProfExe,28.0,0.0,0.0,366.11,1.0,18.0,36.28,Good
0,25300,115226.0,153900.0,DebtCon,Office,6.0,0.0,0.4494423791821561,303.01,2.0,36.0,41.72,Good
0,25300,118744.0,153552.0,DebtCon,Office,5.0,0.0,0.4494423791821561,307.88,1.0,35.0,43.47,Good
0,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0.0,0.0,280.57,0.0,24.0,38.74,Good
0,25300,51261.0,87025.0,DebtCon,Mgr,4.0,0.0,0.0,249.84,2.0,25.0,31.66,Good
0,25300,56393.0,86612.0,DebtCon,Mgr,6.0,0.0,0.0,258.15,1.0,25.0,33.19,Good
0,25300,46780.0,62536.0,DebtCon,Office,18.0,0.0,0.0,189.14,0.0,22.0,30.75,Good
0,25300,62540.0,101165.0,DebtCon,ProfExe,0.0,0.0,0.0,195.45,0.0,25.0,35.2,Good
1,25400,136322.0,89235.5,DebtCon,ProfExe,2.0,0.0,5.0,303.74,1.0,27.0,16.64,Default
0,25400,76194.0,98188.0,DebtCon,Mgr,0.0,0.0,0.4494423791821561,245.27,5.0,23.0,42.14,Good
0,25400,61907.0,87133.0,DebtCon,Office,0.0,0.0,1.0,81.49,0.0,22.0,34.36,Good
0,25400,82553.0,107422.0,DebtCon,Mgr,9.0,1.0,0.0,305.76,2.0,29.0,32.72,Good
1,25400,83943.0,129189.0,DebtCon,Mgr,7.0,1.0,1.0,5.24,1.0,41.0,42.93,Default
0,25400,138132.0,200447.375,HomeImp,ProfExe,27.0,0.0,0.0,349.94,0.0,19.0,37.82,Good
0,25400,69035.0,108365.0,DebtCon,ProfExe,13.0,0.0,0.0,281.22,1.0,33.0,39.54,Good
0,25500,135728.0,178942.0,DebtCon,Mgr,0.0,0.0,0.4494423791821561,133.96,1.0,38.0,32.43,Good
0,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.02,0.0,35.0,37.58,Good
0,25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,114.97,0.0,19.0,26.48,Good
0,25500,79593.0,113063.0,DebtCon,ProfExe,9.0,0.0,0.0,135.74,0.0,19.0,28.04,Good
0,25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,308.96,1.0,31.0,34.36,Good
0,25500,84267.0,117833.0,DebtCon,ProfExe,12.0,0.0,1.0,123.76,0.0,18.0,27.47,Good
0,25500,159306.0,200447.375,HomeImp,Self,5.0,0.0,0.0,240.22,3.0,42.5,39.05,Good
0,25500,65019.0,121708.0,DebtCon,Mgr,8.0,1.0,0.0,151.97,0.0,27.0,33.16,Good
0,25500,73083.0,126995.0,DebtCon,Office,1.0,0.0,0.0,289.2,1.0,24.0,37.32,Good
0,25600,159306.0,200447.375,HomeImp,Self,4.0,1.0,0.0,260.74,2.0,42.5,37.38,Good
0,25600,78441.0,128814.0,DebtCon,Office,2.0,0.0,0.0,310.5,1.0,24.0,38.74,Good
0,25600,159306.0,200447.375,HomeImp,Self,5.0,1.0,0.0,245.68,2.0,42.5,38.97,Good
0,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,112.63,3.0,27.0,34.82,Good
0,25600,76383.0,103544.0,DebtCon,Mgr,0.0,0.0,0.4494423791821561,222.24,5.0,24.0,42.94,Good
1,25600,105480.0,126389.0,DebtCon,Mgr,25.0,0.0,2.0,307.4,2.0,35.0,36.76,Default
0,25600,144616.0,200447.375,HomeImp,ProfExe,7.0,0.0,0.0,199.09,0.0,27.0,39.0,Good
0,25600,77123.0,103014.0,DebtCon,Mgr,1.0,0.0,0.4494423791821561,231.79,3.0,24.0,43.67,Good
0,25600,140649.0,200447.375,HomeImp,ProfExe,4.0,0.0,0.0,187.87,0.0,29.0,40.03,Good
0,25600,139746.0,200447.375,HomeImp,ProfExe,6.0,0.0,0.0,185.11,1.0,28.0,38.37,Good
0,25700,94295.0,143788.0,DebtCon,Mgr,23.0,0.0,0.0,220.73,0.0,13.0,42.36,Good
0,25700,83733.0,116386.0,DebtCon,Office,8.0,0.0,1.0,397.87,0.0,42.5,41.87,Good
0,25700,103598.0,144594.0,DebtCon,Mgr,19.0,0.0,0.0,217.94,0.0,13.0,41.14,Good
0,25800,140785.0,200447.375,HomeImp,ProfExe,3.0,0.0,0.0,176.27,0.0,28.0,39.75,Good
0,25800,70804.0,106892.0,DebtCon,ProfExe,12.0,0.0,0.0,291.07,1.0,33.0,40.77,Good
0,25800,82058.0,116330.0,DebtCon,ProfExe,11.0,0.0,1.0,128.45,0.0,18.0,27.99,Good
0,25800,112388.0,180313.0,DebtCon,Sales,16.0,0.0,0.0,295.55,0.0,31.0,33.24,Good
0,25900,118965.0,154728.0,DebtCon,ProfExe,8.0,0.0,0.0,101.2,3.0,26.0,32.6,Good
0,25900,108319.0,135884.0,DebtCon,Mgr,8.0,1.0,0.0,188.38,5.0,18.0,40.5,Good
0,25900,145700.0,200447.375,HomeImp,ProfExe,6.0,0.0,0.0,182.17,1.0,27.0,38.48,Good
0,25900,80663.0,122372.0,DebtCon,ProfExe,10.0,0.0,1.0,133.67,0.0,18.0,26.57,Good
0,25900,152071.0,185893.0,HomeImp,Self,0.0,0.0,0.0,185.54,0.0,16.0,40.64,Good
0,25900,56784.0,91401.0,DebtCon,Office,2.0,0.0,1.0,90.16,0.0,23.0,34.1,Good
0,25900,58693.0,86469.0,DebtCon,Office,1.0,0.0,1.0,94.13,0.0,23.0,32.13,Good
0,25900,61064.0,94714.0,DebtCon,Office,2.0,0.0,0.0,98.81,0.0,23.0,34.57,Good
0,26000,159306.0,200447.375,HomeImp,Self,5.0,1.0,0.0,242.29,2.0,42.5,35.46,Good
0,26000,107291.0,137426.0,DebtCon,Mgr,9.0,2.0,0.0,191.57,4.0,18.0,40.77,Good
0,26000,159306.0,200447.375,HomeImp,ProfExe,6.0,0.0,4.0,406.23,1.0,42.5,33.24,Good
0,26000,75034.0,100852.0,DebtCon,Office,10.0,0.0,0.0,152.35,0.0,20.0,36.36,Good
1,26000,79714.0,89235.5,DebtCon,ProfExe,1.0,0.0,4.0,125.77,0.0,23.0,34.82,Default
0,26000,119553.0,158687.0,DebtCon,Mgr,5.0,0.0,0.0,290.76,0.0,24.0,36.98,Good
0,26000,81764.0,118388.0,DebtCon,ProfExe,9.0,0.0,0.0,130.19,0.0,18.0,28.15,Good
0,26000,47067.0,63292.0,DebtCon,Office,17.0,0.0,0.0,174.62,2.0,21.0,33.67,Good
0,26100,75164.0,108483.0,DebtCon,Mgr,7.0,0.0,0.0,300.84,2.0,28.0,30.07,Good
0,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,304.85,1.0,31.0,33.19,Good
0,26100,80176.0,113247.0,DebtCon,Mgr,9.0,0.0,1.0,294.75,1.0,29.0,33.19,Good
0,26100,65019.0,120470.0,DebtCon,Mgr,7.0,0.0,0.0,161.29,0.0,27.0,34.13,Good
1,26100,73525.0,89235.5,DebtCon,Office,3.0,1.0,0.4494423791821561,106.65,0.0,6.0,22.51,Default
0,26200,105096.0,136580.0,DebtCon,Mgr,9.0,2.0,0.0,181.36,4.0,17.0,39.19,Good
0,26200,141109.0,200447.375,HomeImp,ProfExe,28.0,0.0,0.0,343.79,1.0,18.0,38.11,Good
0,26200,72648.0,123582.0,DebtCon,Office,0.0,1.0,0.0,331.35,0.0,23.0,37.55,Good
0,26200,100931.0,132627.0,DebtCon,Office,11.0,0.0,1.0,169.03,0.0,28.0,41.09,Good
0,26300,87291.0,122531.0,DebtCon,ProfExe,10.0,0.0,1.0,128.48,0.0,18.0,27.84,Good
0,26300,94337.0,123054.0,DebtCon,ProfExe,0.0,1.0,0.0,204.92,2.0,38.0,35.73,Good
0,26300,147600.0,184207.0,DebtCon,ProfExe,5.0,0.0,0.0,310.35,0.0,35.0,38.24,Good
0,26300,118304.0,177819.0,DebtCon,Sales,17.0,0.0,0.0,299.22,1.0,30.0,34.37,Good
0,26300,114956.0,147793.0,DebtCon,Office,3.0,0.0,0.4494423791821561,296.56,2.0,35.0,43.81,Good
0,26300,78851.0,109090.0,DebtCon,Office,8.0,0.0,0.0,405.43,0.0,42.5,42.34,Good
0,26300,94916.0,127526.0,DebtCon,ProfExe,0.0,0.0,0.0,195.85,2.0,37.0,36.02,Good
0,26400,43781.0,66030.0,DebtCon,Office,17.0,0.0,0.0,184.38,2.0,21.0,31.49,Good
0,26400,79163.0,123792.0,DebtCon,Office,0.0,0.0,0.0,310.61,0.0,24.0,38.11,Good
0,26400,73679.0,98614.0,DebtCon,Office,10.0,0.0,0.0,151.63,0.0,20.0,38.16,Good
0,26400,130672.0,200447.375,DebtCon,ProfExe,10.0,0.0,0.0,221.51,3.0,26.0,20.27,Good
0,26400,128413.0,200447.375,DebtCon,ProfExe,9.0,0.0,0.0,228.02,3.0,26.0,17.87,Good
0,26400,122105.0,165000.0,DebtCon,Mgr,1.0,0.0,0.0,234.4,2.0,24.0,34.82,Good
0,26400,153853.0,188760.0,HomeImp,Self,2.0,0.0,0.0,172.57,0.0,17.0,43.36,Good
0,26400,159306.0,200447.375,HomeImp,Self,7.0,1.0,0.0,255.42,3.0,42.5,37.65,Good
0,26400,134642.0,182719.0,DebtCon,Mgr,0.0,0.0,0.4494423791821561,122.46,1.0,39.0,32.7,Good
0,26400,44333.0,68945.0,DebtCon,Office,18.0,0.0,0.0,173.5,2.0,21.0,32.35,Good
0,26400,159306.0,200447.375,HomeImp,ProfExe,6.0,0.0,5.0,406.23,1.0,42.5,33.71,Good
0,26500,145393.0,187324.0,HomeImp,Self,3.0,0.0,0.0,194.23,1.0,16.0,40.85,Good
0,26500,159306.0,200447.375,HomeImp,Self,6.0,0.0,0.0,229.31,1.0,42.5,37.74,Good
0,26500,112059.0,179599.0,DebtCon,Sales,15.0,0.0,0.0,313.21,0.0,30.0,36.36,Good
0,26500,77198.0,131090.0,DebtCon,Office,0.0,0.0,0.0,312.91,0.0,24.0,37.83,Good
0,26500,34678.0,68000.0,DebtCon,Mgr,14.0,1.0,0.0,88.3,5.0,16.0,34.82,Good
1,26500,82859.0,89235.5,HomeImp,Office,0.4,2.0,0.0,177.5,0.0,22.0,34.82,Default
0,26500,65019.0,122693.0,DebtCon,Mgr,9.0,0.0,0.0,153.94,0.0,27.0,32.2,Good
1,26600,62895.0,103000.0,DebtCon,Self,1.0,0.0,5.0,187.47,2.0,34.0,34.82,Default
0,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,187.14,2.0,37.0,35.27,Good
0,26600,140561.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,197.52,1.0,27.0,36.88,Good
1,26600,84843.0,115850.0,DebtCon,Sales,2.0,0.0,0.0,137.54,2.0,37.0,42.57,Default
0,26600,128238.0,165316.0,DebtCon,Mgr,1.0,0.0,0.0,236.07,2.0,23.0,36.94,Good
0,26600,122501.0,153280.0,DebtCon,Mgr,2.0,0.0,0.0,289.58,0.0,25.0,38.13,Good
0,26700,146193.0,185200.0,DebtCon,ProfExe,11.0,0.0,0.0,156.23,0.0,36.0,39.21,Good
